10;000002051329091;02;00207;03;092;0022;2051; ;329091;100,00
11;000002051329091;100;100,00
10;000002051339030;02;00207;03;092;0022;2051; ;339030;100,00
11;000002051339030;100;100,00
10;000002051339036;02;00207;03;092;0022;2051; ;339036;100,00
11;000002051339036;100;100,00
10;000002051339039;02;00207;03;092;0022;2051; ;339039;100,00
11;000002051339039;100;100,00
10;000002051339091;02;00207;03;092;0022;2051; ;339091;100,00
11;000002051339091;100;100,00
10;000002053339030;02;00702;08;244;0023;2053; ;339030;3500,00
11;000002053339030;129;500,00
11;000002053339030;100;3000,00
10;000002053339036;02;00702;08;244;0023;2053; ;339036;2000,00
11;000002053339036;100;1000,00
11;000002053339036;129;1000,00
10;000002053339039;02;00702;08;244;0023;2053; ;339039;7000,00
11;000002053339039;129;1000,00
11;000002053339039;100;6000,00
10;000002056339030;02;00901;12;367;0024;2056; ;339030;4200,00
11;000002056339030;101;100,00
11;000002056339030;144;4000,00
11;000002056339030;100;100,00
10;000002056339036;02;00901;12;367;0024;2056; ;339036;200,00
11;000002056339036;100;100,00
11;000002056339036;101;100,00
10;000002056339039;02;00901;12;367;0024;2056; ;339039;200,00
11;000002056339039;101;100,00
11;000002056339039;100;100,00
10;000002059339030;02;00901;12;365;0025;2059; ;339030;21200,00
11;000002059339030;122;100,00
11;000002059339030;147;100,00
11;000002059339030;101;20000,00
11;000002059339030;100;1000,00
10;000002059339032;02;00901;12;365;0025;2059; ;339032;400,00
11;000002059339032;147;100,00
11;000002059339032;101;100,00
11;000002059339032;122;100,00
11;000002059339032;100;100,00
10;000002059339036;02;00901;12;365;0025;2059; ;339036;2200,00
11;000002059339036;122;100,00
11;000002059339036;100;1000,00
11;000002059339036;101;1000,00
11;000002059339036;147;100,00
10;000002059339039;02;00901;12;365;0025;2059; ;339039;3200,00
11;000002059339039;100;2000,00
11;000002059339039;147;100,00
11;000002059339039;122;100,00
11;000002059339039;101;1000,00
10;000002060339030;02;00901;12;365;0025;2060; ;339030;61200,00
11;000002060339030;101;60000,00
11;000002060339030;100;1000,00
11;000002060339030;122;100,00
11;000002060339030;147;100,00
10;000002060339036;02;00901;12;365;0025;2060; ;339036;6200,00
11;000002060339036;147;100,00
11;000002060339036;122;100,00
11;000002060339036;100;1000,00
11;000002060339036;101;5000,00
10;000002060339039;02;00901;12;365;0025;2060; ;339039;231200,00
11;000002060339039;101;230000,00
11;000002060339039;147;100,00
11;000002060339039;122;100,00
11;000002060339039;100;1000,00
10;000002061339030;02;00901;12;361;0027;2061; ;339030;12200,00
11;000002061339030;122;100,00
11;000002061339030;100;2000,00
11;000002061339030;101;10000,00
11;000002061339030;147;100,00
10;000002061339032;02;00901;12;361;0027;2061; ;339032;400,00
11;000002061339032;122;100,00
11;000002061339032;100;100,00
11;000002061339032;147;100,00
11;000002061339032;101;100,00
10;000002061339036;02;00901;12;361;0027;2061; ;339036;8000,00
11;000002061339036;101;5000,00
11;000002061339036;122;1000,00
11;000002061339036;100;1000,00
11;000002061339036;147;1000,00
10;000002061339039;02;00901;12;361;0027;2061; ;339039;8200,00
11;000002061339039;147;100,00
11;000002061339039;101;7000,00
11;000002061339039;122;100,00
11;000002061339039;100;1000,00
10;000002062339030;02;00901;12;365;0026;2062; ;339030;5300,00
11;000002062339030;122;100,00
11;000002062339030;100;100,00
11;000002062339030;101;5000,00
11;000002062339030;147;100,00
10;000002062339032;02;00901;12;365;0026;2062; ;339032;400,00
11;000002062339032;147;100,00
11;000002062339032;100;100,00
11;000002062339032;122;100,00
11;000002062339032;101;100,00
10;000002062339036;02;00901;12;365;0026;2062; ;339036;1300,00
11;000002062339036;100;100,00
11;000002062339036;122;100,00
11;000002062339036;101;1000,00
11;000002062339036;147;100,00
10;000002062339039;02;00901;12;365;0026;2062; ;339039;4300,00
11;000002062339039;101;4000,00
11;000002062339039;147;100,00
11;000002062339039;122;100,00
11;000002062339039;100;100,00
10;000002063339030;02;00901;12;365;0026;2063; ;339030;10700,00
11;000002063339030;100;500,00
11;000002063339030;122;100,00
11;000002063339030;101;10000,00
11;000002063339030;147;100,00
10;000002063339036;02;00901;12;365;0026;2063; ;339036;6200,00
11;000002063339036;101;5000,00
11;000002063339036;147;100,00
11;000002063339036;100;1000,00
11;000002063339036;122;100,00
10;000002063339039;02;00901;12;365;0026;2063; ;339039;21200,00
11;000002063339039;101;20000,00
11;000002063339039;100;1000,00
11;000002063339039;122;100,00
11;000002063339039;147;100,00
10;000002064319004;02;00702;08;244;0023;2064; ;319004;76000,00
11;000002064319004;156;2000,00
11;000002064319004;129;20000,00
11;000002064319004;100;54000,00
10;000002064319011;02;00702;08;244;0023;2064; ;319011;186500,00
11;000002064319011;129;110000,00
11;000002064319011;156;10000,00
11;000002064319011;100;66500,00
10;000002064319016;02;00702;08;244;0023;2064; ;319016;17100,00
11;000002064319016;129;2000,00
11;000002064319016;100;15000,00
11;000002064319016;156;100,00
10;000002064339008;02;00702;08;244;0023;2064; ;339008;2100,00
11;000002064339008;129;1000,00
11;000002064339008;100;1000,00
11;000002064339008;156;100,00
10;000002064339030;02;00702;08;244;0023;2064; ;339030;23000,00
11;000002064339030;100;3000,00
11;000002064339030;142;10000,00
11;000002064339030;129;10000,00
10;000002064339036;02;00702;08;244;0023;2064; ;339036;26000,00
11;000002064339036;100;10000,00
11;000002064339036;129;16000,00
10;000002064339039;02;00702;08;244;0023;2064; ;339039;61000,00
11;000002064339039;100;5000,00
11;000002064339039;129;16000,00
11;000002064339039;142;40000,00
10;000002064339046;02;00702;08;244;0023;2064; ;339046;7000,00
11;000002064339046;100;7000,00
10;000002064339093;02;00702;08;244;0023;2064; ;339093;3100,00
11;000002064339093;129;1000,00
11;000002064339093;156;100,00
11;000002064339093;100;2000,00
10;000002064449052;02;00702;08;244;0023;2064; ;449052;11000,00
11;000002064449052;129;1000,00
11;000002064449052;100;10000,00
10;000002067339030;02;00702;08;244;0028;2067; ;339030;4000,00
11;000002067339030;100;2000,00
11;000002067339030;129;2000,00
10;000002067339036;02;00702;08;244;0028;2067; ;339036;4000,00
11;000002067339036;129;2000,00
11;000002067339036;100;2000,00
10;000002067339039;02;00702;08;244;0028;2067; ;339039;25000,00
11;000002067339039;129;20000,00
11;000002067339039;100;5000,00
10;000002068339030;02;00702;08;244;0028;2068; ;339030;3000,00
11;000002068339030;129;1000,00
11;000002068339030;100;2000,00
10;000002068339036;02;00702;08;244;0028;2068; ;339036;2000,00
11;000002068339036;129;1000,00
11;000002068339036;100;1000,00
10;000002068339039;02;00702;08;244;0028;2068; ;339039;4000,00
11;000002068339039;129;1000,00
11;000002068339039;100;3000,00
10;000002070319004;02;00901;12;365;0025;2070; ;319004;90100,00
11;000002070319004;100;100,00
11;000002070319004;101;90000,00
10;000002070319011;02;00901;12;365;0025;2070; ;319011;50100,00
11;000002070319011;100;100,00
11;000002070319011;101;50000,00
10;000002070319016;02;00901;12;365;0025;2070; ;319016;200,00
11;000002070319016;100;100,00
11;000002070319016;101;100,00
10;000002070339008;02;00901;12;365;0025;2070; ;339008;2000,00
11;000002070339008;100;1000,00
11;000002070339008;101;1000,00
10;000002070339046;02;00901;12;365;0025;2070; ;339046;3700,00
11;000002070339046;100;3700,00
10;000002070339093;02;00901;12;365;0025;2070; ;339093;25100,00
11;000002070339093;101;25000,00
11;000002070339093;100;100,00
10;000002072319004;02;00901;12;365;0026;2072; ;319004;30100,00
11;000002072319004;101;30000,00
11;000002072319004;100;100,00
10;000002072319011;02;00901;12;365;0026;2072; ;319011;50100,00
11;000002072319011;100;100,00
11;000002072319011;101;50000,00
10;000002072319016;02;00901;12;365;0026;2072; ;319016;200,00
11;000002072319016;101;100,00
11;000002072319016;100;100,00
10;000002072339008;02;00901;12;365;0026;2072; ;339008;2000,00
11;000002072339008;101;1000,00
11;000002072339008;100;1000,00
10;000002072339046;02;00901;12;365;0026;2072; ;339046;6000,00
11;000002072339046;100;6000,00
10;000002072339093;02;00901;12;365;0026;2072; ;339093;20100,00
11;000002072339093;101;20000,00
11;000002072339093;100;100,00
10;000002073339030;02;00901;12;361;0027;2073; ;339030;51200,00
11;000002073339030;101;50000,00
11;000002073339030;122;100,00
11;000002073339030;147;100,00
11;000002073339030;100;1000,00
10;000002073339036;02;00901;12;361;0027;2073; ;339036;6500,00
11;000002073339036;100;500,00
11;000002073339036;101;5000,00
11;000002073339036;122;500,00
11;000002073339036;147;500,00
10;000002073339039;02;00901;12;361;0027;2073; ;339039;203300,00
11;000002073339039;100;1000,00
11;000002073339039;122;2000,00
11;000002073339039;147;300,00
11;000002073339039;101;200000,00
10;000002074319004;02;00901;12;361;0027;2074; ;319004;105000,00
11;000002074319004;101;45000,00
11;000002074319004;100;60000,00
10;000002074319011;02;00901;12;361;0027;2074; ;319011;330000,00
11;000002074319011;101;230000,00
11;000002074319011;100;100000,00
10;000002074319016;02;00901;12;361;0027;2074; ;319016;10100,00
11;000002074319016;101;10000,00
11;000002074319016;100;100,00
10;000002074339008;02;00901;12;361;0027;2074; ;339008;30000,00
11;000002074339008;101;25000,00
11;000002074339008;100;5000,00
10;000002074339046;02;00901;12;361;0027;2074; ;339046;13500,00
11;000002074339046;100;13500,00
10;000002074339093;02;00901;12;361;0027;2074; ;339093;150100,00
11;000002074339093;101;150000,00
11;000002074339093;100;100,00
10;000002077339014;02;00901;12;363;0029;2077; ;339014;1000,00
11;000002077339014;100;1000,00
10;000002077339030;02;00901;12;363;0029;2077; ;339030;500,00
11;000002077339030;100;500,00
10;000002077339041;02;00901;12;363;0029;2077; ;339041;75000,00
11;000002077339041;100;75000,00
10;000002077449052;02;00901;12;363;0029;2077; ;449052;4000,00
11;000002077449052;100;4000,00
10;000002078339014;02;00901;12;364;0030;2078; ;339014;1000,00
11;000002078339014;100;1000,00
10;000002078339030;02;00901;12;364;0030;2078; ;339030;1000,00
11;000002078339030;100;1000,00
10;000002078339036;02;00901;12;364;0030;2078; ;339036;1000,00
11;000002078339036;100;1000,00
10;000002078339039;02;00901;12;364;0030;2078; ;339039;5000,00
11;000002078339039;100;5000,00
10;000002078339041;02;00901;12;364;0030;2078; ;339041;25000,00
11;000002078339041;100;25000,00
10;000002078449052;02;00901;12;364;0030;2078; ;449052;1000,00
11;000002078449052;100;1000,00
10;000002079319004;02;00901;12;364;0030;2079; ;319004;16000,00
11;000002079319004;100;16000,00
10;000002079319011;02;00901;12;364;0030;2079; ;319011;100000,00
11;000002079319011;100;100000,00
10;000002079319016;02;00901;12;364;0030;2079; ;319016;100,00
11;000002079319016;100;100,00
10;000002079339008;02;00901;12;364;0030;2079; ;339008;5000,00
11;000002079339008;100;5000,00
10;000002079339046;02;00901;12;364;0030;2079; ;339046;3000,00
11;000002079339046;100;3000,00
10;000002079339093;02;00901;12;364;0030;2079; ;339093;1000,00
11;000002079339093;100;1000,00
10;000002080339030;02;00901;12;365;0031;2080; ;339030;270000,00
11;000002080339030;100;80000,00
11;000002080339030;144;190000,00
10;000002081339030;02;00901;12;366;0031;2081; ;339030;1100,00
11;000002081339030;144;1000,00
11;000002081339030;100;100,00
10;000002082339030;02;00901;12;361;0031;2082; ;339030;260000,00
11;000002082339030;144;110000,00
11;000002082339030;100;150000,00
10;000002083339030;02;00901;12;365;0031;2083; ;339030;155000,00
11;000002083339030;144;105000,00
11;000002083339030;100;50000,00
10;000002084339030;02;00901;12;368;0032;2084; ;339030;1100,00
11;000002084339030;100;100,00
11;000002084339030;101;1000,00
10;000002084339036;02;00901;12;368;0032;2084; ;339036;1100,00
11;000002084339036;101;1000,00
11;000002084339036;100;100,00
10;000002084339039;02;00901;12;368;0032;2084; ;339039;1100,00
11;000002084339039;100;100,00
11;000002084339039;101;1000,00
10;000002084449052;02;00901;12;368;0032;2084; ;449052;200,00
11;000002084449052;100;100,00
11;000002084449052;101;100,00
10;000002085339030;02;00901;12;365;0032;2085; ;339030;51200,00
11;000002085339030;147;100,00
11;000002085339030;122;100,00
11;000002085339030;100;1000,00
11;000002085339030;101;40000,00
11;000002085339030;145;10000,00
10;000002085339036;02;00901;12;365;0032;2085; ;339036;1500,00
11;000002085339036;101;200,00
11;000002085339036;147;100,00
11;000002085339036;100;100,00
11;000002085339036;145;1000,00
11;000002085339036;122;100,00
10;000002085339039;02;00901;12;365;0032;2085; ;339039;61300,00
11;000002085339039;147;100,00
11;000002085339039;122;100,00
11;000002085339039;100;100,00
11;000002085339039;145;1000,00
11;000002085339039;101;60000,00
10;000002085449052;02;00901;12;365;0032;2085; ;449052;500,00
11;000002085449052;122;100,00
11;000002085449052;101;100,00
11;000002085449052;100;100,00
11;000002085449052;147;100,00
11;000002085449052;145;100,00
10;000002086339030;02;00901;12;361;0032;2086; ;339030;231200,00
11;000002086339030;143;1000,00
11;000002086339030;122;10000,00
11;000002086339030;145;70000,00
11;000002086339030;147;100,00
11;000002086339030;101;149000,00
11;000002086339030;146;100,00
11;000002086339030;100;1000,00
10;000002086339036;02;00901;12;361;0032;2086; ;339036;40600,00
11;000002086339036;100;5000,00
11;000002086339036;122;500,00
11;000002086339036;147;100,00
11;000002086339036;145;5000,00
11;000002086339036;101;30000,00
10;000002086339039;02;00901;12;361;0032;2086; ;339039;1707100,00
11;000002086339039;145;5000,00
11;000002086339039;101;1500000,00
11;000002086339039;122;200000,00
11;000002086339039;100;2000,00
11;000002086339039;147;100,00
10;000002086449052;02;00901;12;361;0032;2086; ;449052;600,00
11;000002086449052;147;100,00
11;000002086449052;146;100,00
11;000002086449052;145;100,00
11;000002086449052;101;100,00
11;000002086449052;122;100,00
11;000002086449052;100;100,00
10;000002087339030;02;00901;12;362;0032;2087; ;339030;55000,00
11;000002087339030;146;100,00
11;000002087339030;145;4700,00
11;000002087339030;147;100,00
11;000002087339030;100;50000,00
11;000002087339030;122;100,00
10;000002087339036;02;00901;12;362;0032;2087; ;339036;1300,00
11;000002087339036;145;1000,00
11;000002087339036;147;100,00
11;000002087339036;122;100,00
11;000002087339036;100;100,00
10;000002087339039;02;00901;12;362;0032;2087; ;339039;3200,00
11;000002087339039;100;1000,00
11;000002087339039;147;100,00
11;000002087339039;145;2000,00
11;000002087339039;122;100,00
10;000002087449052;02;00901;12;362;0032;2087; ;449052;400,00
11;000002087449052;146;100,00
11;000002087449052;145;100,00
11;000002087449052;147;100,00
11;000002087449052;122;100,00
10;000002089319004;02;00702;08;244;0034;2089; ;319004;46000,00
11;000002089319004;100;20000,00
11;000002089319004;129;26000,00
10;000002089319016;02;00702;08;244;0034;2089; ;319016;2000,00
11;000002089319016;100;1000,00
11;000002089319016;129;1000,00
10;000002089339008;02;00702;08;244;0034;2089; ;339008;2000,00
11;000002089339008;100;1000,00
11;000002089339008;129;1000,00
10;000002089339030;02;00702;08;244;0034;2089; ;339030;4000,00
11;000002089339030;129;2000,00
11;000002089339030;100;2000,00
10;000002089339036;02;00702;08;244;0034;2089; ;339036;4000,00
11;000002089339036;129;2000,00
11;000002089339036;100;2000,00
10;000002089339039;02;00702;08;244;0034;2089; ;339039;25000,00
11;000002089339039;129;5000,00
11;000002089339039;100;20000,00
10;000002089339046;02;00702;08;244;0034;2089; ;339046;2000,00
11;000002089339046;100;2000,00
10;000002089339093;02;00702;08;244;0034;2089; ;339093;2000,00
11;000002089339093;129;1000,00
11;000002089339093;100;1000,00
10;000002090319004;02;00702;08;243;0028;2090; ;319004;95000,00
11;000002090319004;100;80000,00
11;000002090319004;129;10000,00
11;000002090319004;156;5000,00
10;000002090319011;02;00702;08;243;0028;2090; ;319011;109000,00
11;000002090319011;129;44000,00
11;000002090319011;156;15000,00
11;000002090319011;100;50000,00
10;000002090319016;02;00702;08;243;0028;2090; ;319016;22100,00
11;000002090319016;156;100,00
11;000002090319016;129;2000,00
11;000002090319016;100;20000,00
10;000002090339008;02;00702;08;243;0028;2090; ;339008;2100,00
11;000002090339008;129;1000,00
11;000002090339008;100;1000,00
11;000002090339008;156;100,00
10;000002090339030;02;00702;08;243;0028;2090; ;339030;30000,00
11;000002090339030;100;25000,00
11;000002090339030;129;5000,00
10;000002090339036;02;00702;08;243;0028;2090; ;339036;9000,00
11;000002090339036;129;2000,00
11;000002090339036;100;7000,00
10;000002090339039;02;00702;08;243;0028;2090; ;339039;30000,00
11;000002090339039;129;10000,00
11;000002090339039;100;20000,00
10;000002090339046;02;00702;08;243;0028;2090; ;339046;6200,00
11;000002090339046;100;6200,00
10;000002090339093;02;00702;08;243;0028;2090; ;339093;2100,00
11;000002090339093;100;1000,00
11;000002090339093;156;100,00
11;000002090339093;129;1000,00
10;000002091335041;02;00703;08;243;0035;2091; ;335041;200000,00
11;000002091335041;100;200000,00
10;000002091445041;02;00703;08;243;0035;2091; ;445041;100000,00
11;000002091445041;100;100000,00
10;000002092335041;02;00704;08;241;0036;2092; ;335041;10000,00
11;000002092335041;100;10000,00
10;000002092445041;02;00704;08;241;0036;2092; ;445041;10000,00
11;000002092445041;100;10000,00
10;000002093339030;02;00802;26;782;0037;2093; ;339030;50500,00
11;000002093339030;157;50000,00
11;000002093339030;100;500,00
10;000002093339036;02;00802;26;782;0037;2093; ;339036;7000,00
11;000002093339036;157;5000,00
11;000002093339036;100;2000,00
10;000002093339039;02;00802;26;782;0037;2093; ;339039;460000,00
11;000002093339039;157;450000,00
11;000002093339039;100;10000,00
10;000002093449052;02;00802;26;782;0037;2093; ;449052;11000,00
11;000002093449052;157;10000,00
11;000002093449052;100;1000,00
10;000002094339030;02;00802;26;782;0037;2094; ;339030;2000,00
11;000002094339030;157;1000,00
11;000002094339030;100;1000,00
10;000002094339032;02;00802;26;782;0037;2094; ;339032;1000,00
11;000002094339032;100;1000,00
10;000002094339036;02;00802;26;782;0037;2094; ;339036;1000,00
11;000002094339036;157;500,00
11;000002094339036;100;500,00
10;000002094339039;02;00802;26;782;0037;2094; ;339039;8000,00
11;000002094339039;157;7000,00
11;000002094339039;100;1000,00
10;000002097337170;02;00801;15;451;0039;2097; ;337170;720000,00
11;000002097337170;100;720000,00
10;000002097339030;02;00801;15;451;0039;2097; ;339030;200,00
11;000002097339030;100;100,00
11;000002097339030;117;100,00
10;000002097339036;02;00801;15;451;0039;2097; ;339036;10000,00
11;000002097339036;117;5000,00
11;000002097339036;100;5000,00
10;000002097339039;02;00801;15;451;0039;2097; ;339039;2300000,00
11;000002097339039;100;200000,00
11;000002097339039;117;2100000,00
10;000002097449052;02;00801;15;451;0039;2097; ;449052;10100,00
11;000002097449052;117;10000,00
11;000002097449052;100;100,00
10;000002099339014;02;00702;08;122;0002;2099; ;339014;3000,00
11;000002099339014;129;2000,00
11;000002099339014;100;1000,00
10;000002099339030;02;00702;08;122;0002;2099; ;339030;3000,00
11;000002099339030;129;1000,00
11;000002099339030;100;2000,00
10;000002099339036;02;00702;08;122;0002;2099; ;339036;5000,00
11;000002099339036;129;3000,00
11;000002099339036;100;2000,00
10;000002099339039;02;00702;08;122;0002;2099; ;339039;7000,00
11;000002099339039;100;2000,00
11;000002099339039;129;5000,00
10;000002100335041;02;01402;10;303;0041;2100; ;335041;90200,00
11;000002100335041;148;100,00
11;000002100335041;155;100,00
11;000002100335041;102;90000,00
10;000002100339014;02;01402;10;303;0041;2100; ;339014;700,00
11;000002100339014;155;100,00
11;000002100339014;102;500,00
11;000002100339014;148;100,00
10;000002100339030;02;01402;10;303;0041;2100; ;339030;231000,00
11;000002100339030;148;200000,00
11;000002100339030;155;10000,00
11;000002100339030;151;1000,00
11;000002100339030;102;20000,00
10;000002100339036;02;01402;10;303;0041;2100; ;339036;300,00
11;000002100339036;102;100,00
11;000002100339036;148;100,00
11;000002100339036;155;100,00
10;000002100339039;02;01402;10;303;0041;2100; ;339039;5200,00
11;000002100339039;155;100,00
11;000002100339039;148;100,00
11;000002100339039;102;5000,00
10;000002100339091;02;01402;10;303;0041;2100; ;339091;30000,00
11;000002100339091;102;30000,00
10;000002100449052;02;01402;10;303;0041;2100; ;449052;15200,00
11;000002100449052;148;15000,00
11;000002100449052;102;100,00
11;000002100449052;155;100,00
10;000002101319004;02;01402;10;303;0041;2101; ;319004;90100,00
11;000002101319004;155;100,00
11;000002101319004;102;90000,00
10;000002101319011;02;01402;10;303;0041;2101; ;319011;52100,00
11;000002101319011;155;100,00
11;000002101319011;102;52000,00
10;000002101319016;02;01402;10;303;0041;2101; ;319016;200,00
11;000002101319016;102;100,00
11;000002101319016;155;100,00
10;000002101339008;02;01402;10;303;0041;2101; ;339008;5100,00
11;000002101339008;155;100,00
11;000002101339008;102;5000,00
10;000002101339036;02;01402;10;303;0041;2101; ;339036;200,00
11;000002101339036;102;100,00
11;000002101339036;155;100,00
10;000002101339046;02;01402;10;303;0041;2101; ;339046;3600,00
11;000002101339046;100;3600,00
10;000002101339093;02;01402;10;303;0041;2101; ;339093;5100,00
11;000002101339093;102;5000,00
11;000002101339093;155;100,00
10;000002102339014;02;01402;10;302;0042;2102; ;339014;700,00
11;000002102339014;149;100,00
11;000002102339014;155;100,00
11;000002102339014;102;500,00
10;000002102339030;02;01402;10;302;0042;2102; ;339030;80300,00
11;000002102339030;102;100,00
11;000002102339030;123;100,00
11;000002102339030;149;80000,00
11;000002102339030;155;100,00
10;000002102339036;02;01402;10;302;0042;2102; ;339036;400,00
11;000002102339036;102;100,00
11;000002102339036;155;100,00
11;000002102339036;149;100,00
11;000002102339036;123;100,00
10;000002102339039;02;01402;10;302;0042;2102; ;339039;35300,00
11;000002102339039;123;100,00
11;000002102339039;155;100,00
11;000002102339039;149;35000,00
11;000002102339039;102;100,00
10;000002102449052;02;01402;10;302;0042;2102; ;449052;500,00
11;000002102449052;123;100,00
11;000002102449052;153;100,00
11;000002102449052;102;100,00
11;000002102449052;149;100,00
11;000002102449052;155;100,00
10;000002103335041;02;01402;10;302;0042;2103; ;335041;460200,00
11;000002103335041;102;100,00
11;000002103335041;155;460000,00
11;000002103335041;149;100,00
10;000002103335043;02;01402;10;302;0042;2103; ;335043;96000,00
11;000002103335043;102;96000,00
10;000002103339014;02;01402;10;302;0042;2103; ;339014;5200,00
11;000002103339014;102;5000,00
11;000002103339014;155;100,00
11;000002103339014;149;100,00
10;000002103339030;02;01402;10;302;0042;2103; ;339030;80200,00
11;000002103339030;123;100,00
11;000002103339030;149;100,00
11;000002103339030;102;30000,00
11;000002103339030;155;50000,00
10;000002103339036;02;01402;10;302;0042;2103; ;339036;130200,00
11;000002103339036;149;100,00
11;000002103339036;155;30000,00
11;000002103339036;102;100000,00
11;000002103339036;123;100,00
10;000002103339039;02;01402;10;302;0042;2103; ;339039;1416700,00
11;000002103339039;123;100,00
11;000002103339039;155;216500,00
11;000002103339039;149;100,00
11;000002103339039;102;1200000,00
10;000002103339091;02;01402;10;302;0042;2103; ;339091;20000,00
11;000002103339091;102;20000,00
10;000002103449052;02;01402;10;302;0042;2103; ;449052;5400,00
11;000002103449052;153;100,00
11;000002103449052;102;5000,00
11;000002103449052;123;100,00
11;000002103449052;155;100,00
11;000002103449052;149;100,00
10;000002104339014;02;01402;10;302;0042;2104; ;339014;700,00
11;000002104339014;155;100,00
11;000002104339014;102;100,00
11;000002104339014;149;500,00
10;000002104339030;02;01402;10;302;0042;2104; ;339030;77500,00
11;000002104339030;155;100,00
11;000002104339030;102;100,00
11;000002104339030;123;100,00
11;000002104339030;149;77200,00
10;000002104339036;02;01402;10;302;0042;2104; ;339036;15300,00
11;000002104339036;102;100,00
11;000002104339036;123;100,00
11;000002104339036;155;100,00
11;000002104339036;149;15000,00
10;000002104339039;02;01402;10;302;0042;2104; ;339039;60300,00
11;000002104339039;123;100,00
11;000002104339039;155;100,00
11;000002104339039;149;60000,00
11;000002104339039;102;100,00
10;000002104449052;02;01402;10;302;0042;2104; ;449052;30200,00
11;000002104449052;102;100,00
11;000002104449052;123;10000,00
11;000002104449052;155;100,00
11;000002104449052;149;20000,00
10;000002105339014;02;01402;10;302;0042;2105; ;339014;600,00
11;000002105339014;155;100,00
11;000002105339014;102;500,00
10;000002105339030;02;01402;10;302;0042;2105; ;339030;2700,00
11;000002105339030;123;100,00
11;000002105339030;155;2000,00
11;000002105339030;102;500,00
11;000002105339030;149;100,00
10;000002105339036;02;01402;10;302;0042;2105; ;339036;400,00
11;000002105339036;155;100,00
11;000002105339036;123;100,00
11;000002105339036;102;100,00
11;000002105339036;149;100,00
10;000002105339039;02;01402;10;302;0042;2105; ;339039;15300,00
11;000002105339039;102;15000,00
11;000002105339039;155;100,00
11;000002105339039;149;100,00
11;000002105339039;123;100,00
10;000002105449052;02;01402;10;302;0042;2105; ;449052;23400,00
11;000002105449052;149;100,00
11;000002105449052;155;100,00
11;000002105449052;123;100,00
11;000002105449052;102;100,00
11;000002105449052;153;23000,00
10;000002106339014;02;01402;10;302;0042;2106; ;339014;10100,00
11;000002106339014;102;10000,00
11;000002106339014;155;100,00
10;000002106339030;02;01402;10;302;0042;2106; ;339030;100100,00
11;000002106339030;102;100000,00
11;000002106339030;155;100,00
10;000002106339036;02;01402;10;302;0042;2106; ;339036;1100,00
11;000002106339036;102;1000,00
11;000002106339036;155;100,00
10;000002106339039;02;01402;10;302;0042;2106; ;339039;200100,00
11;000002106339039;102;200000,00
11;000002106339039;155;100,00
10;000002106339093;02;01402;10;302;0042;2106; ;339093;8100,00
11;000002106339093;155;100,00
11;000002106339093;102;8000,00
10;000002106449052;02;01402;10;302;0042;2106; ;449052;200,00
11;000002106449052;155;100,00
11;000002106449052;102;100,00
10;000002107319004;02;01402;10;302;0042;2107; ;319004;341200,00
11;000002107319004;155;100,00
11;000002107319004;102;341000,00
11;000002107319004;149;100,00
10;000002107319011;02;01402;10;302;0042;2107; ;319011;2000200,00
11;000002107319011;155;100,00
11;000002107319011;102;2000000,00
11;000002107319011;149;100,00
10;000002107319016;02;01402;10;302;0042;2107; ;319016;5200,00
11;000002107319016;149;100,00
11;000002107319016;155;100,00
11;000002107319016;102;5000,00
10;000002107339008;02;01402;10;302;0042;2107; ;339008;10200,00
11;000002107339008;155;100,00
11;000002107339008;102;10000,00
11;000002107339008;149;100,00
10;000002107339036;02;01402;10;302;0042;2107; ;339036;300,00
11;000002107339036;102;100,00
11;000002107339036;155;100,00
11;000002107339036;149;100,00
10;000002107339046;02;01402;10;302;0042;2107; ;339046;104000,00
11;000002107339046;100;104000,00
10;000002107339093;02;01402;10;302;0042;2107; ;339093;20200,00
11;000002107339093;155;100,00
11;000002107339093;102;20000,00
11;000002107339093;149;100,00
10;000002108339030;02;01402;10;122;0044;2108; ;339030;2100,00
11;000002108339030;155;2000,00
11;000002108339030;102;100,00
10;000002108339036;02;01402;10;122;0044;2108; ;339036;2100,00
11;000002108339036;155;2000,00
11;000002108339036;102;100,00
10;000002108339039;02;01402;10;122;0044;2108; ;339039;2100,00
11;000002108339039;102;100,00
11;000002108339039;155;2000,00
10;000002108449052;02;01402;10;122;0044;2108; ;449052;2100,00
11;000002108449052;102;100,00
11;000002108449052;155;2000,00
10;000002109339030;02;01402;10;122;0044;2109; ;339030;1000,00
11;000002109339030;102;1000,00
10;000002109339036;02;01402;10;122;0044;2109; ;339036;100,00
11;000002109339036;102;100,00
10;000002109339039;02;01402;10;122;0044;2109; ;339039;500,00
11;000002109339039;102;500,00
10;000002110339014;02;01402;10;122;0044;2110; ;339014;10000,00
11;000002110339014;102;10000,00
10;000002110339030;02;01402;10;122;0044;2110; ;339030;1000,00
11;000002110339030;102;1000,00
10;000002110339036;02;01402;10;122;0044;2110; ;339036;100,00
11;000002110339036;102;100,00
10;000002110339039;02;01402;10;122;0044;2110; ;339039;100,00
11;000002110339039;102;100,00
10;000002110449052;02;01402;10;122;0044;2110; ;449052;100,00
11;000002110449052;102;100,00
10;000002112319004;02;01402;10;122;0044;2112; ;319004;120300,00
11;000002112319004;148;100,00
11;000002112319004;152;100,00
11;000002112319004;102;120000,00
